Product Name,Product Quantity,$ Sales,Total Tax,Cost,% of Quantity,% of Sale Amount,Gross Profit %
Fresh Lime Soda,9,$31.50,$2.88,$0.00,1%,0%,0%
Philter XPA - Schooner,9,$88.16,$8.05,$20.13,1%,0%,77%
Side Tomato Sauce,9,$0.00,$0.00,$0.00,1%,0%,0%
Kirin - Schooner,9,$126.92,$11.51,$33.86,1%,1%,73%
Guinness Draught - Schooner,8,$109.77,$10.00,$28.33,1%,1%,74%
Mother's Milk Shiraz - Regular,8,$117.13,$10.64,$25.73,1%,1%,78%
Brownie D,8,$48.70,$4.42,$15.58,1%,0%,68%
Hugo Spritz,8,$158.02,$14.37,$10.91,1%,1%,93%
Casa Gheller Prosecco - Glass,7,$112.06,$10.17,$23.42,1%,1%,79%
Bang Bang Cauli,7,$121.78,$11.10,$19.33,1%,1%,84%
Negroni,7,$143.82,$13.12,$27.43,1%,1%,81%
Chicken Shindig Burger,7,$144.99,$13.23,$33.37,1%,1%,77%
Casa Gheller Prosecco - Bottle,7,$423.30,$38.48,$117.11,1%,2%,72%
Kraken Dark & Stormy,7,$159.04,$14.47,$28.29,1%,1%,82%
Kirin - Pint,7,$131.32,$11.93,$35.32,1%,1%,73%
Tommy's Margarita,7,$157.77,$14.34,$32.88,1%,1%,79%
Regular Margherita,7,$117.30,$10.67,$9.81,1%,1%,92%
Soda [mixer],7,$0.00,$0.00,$0.00,1%,0%,0%
Fresh is Best Summer Lager - Schooner,7,$53.30,$4.85,$11.12,1%,0%,79%
Regular Super House Special,7,$163.30,$14.83,$38.71,1%,1%,76%
Extra Mozzarella,7,$14.59,$1.34,$0.00,1%,0%,0%
Bombay Dry [House],7,$75.59,$6.85,$15.30,1%,0%,80%
Heaps Normal Tin,6,$66.00,$6.00,$16.02,0%,0%,76%
Regular Pepperoni,6,$119.40,$10.86,$13.79,0%,1%,88%
Kuku Sauvignon Blanc - Regular,6,$84.00,$7.62,$17.49,0%,0%,79%
Large Margherita,6,$115.50,$10.48,$15.46,0%,1%,87%
Villa Fresco Sangiovese - Regular,5,$57.99,$5.27,$12.06,0%,0%,79%
Four Pillars Olive Leaf Martini,5,$125.82,$11.42,$25.38,0%,1%,80%
On The Rocks,5,$0.00,$0.00,$0.00,0%,0%,0%
Trentham Estate Rosé - Regular,5,$55.39,$5.03,$10.55,0%,0%,81%
Extra Olives,5,$0.00,$0.00,$0.00,0%,0%,0%
Rooster Rojo Blanco Tequila [House],5,$50.60,$4.60,$11.07,0%,0%,78%
Sprite Can,5,$7.80,$0.71,$9.49,0%,0%,-22%
$45 FEAST,4,$180.00,$16.36,$0.00,0%,1%,0%
Whispering Angel Rosé - Bottle,4,$442.59,$40.24,$134.71,0%,2%,70%
Version Two Sparkling - Regular,4,$48.80,$4.44,$7.07,0%,0%,86%
Coke Can,4,$0.00,$0.00,$7.56,0%,0%,
Add Pineapple,4,$6.00,$0.56,$0.00,0%,0%,0%
Large Super House Special,4,$117.60,$10.70,$30.89,0%,1%,74%
"Regular No Chorizo, No Cry [Dine-in]",4,$88.40,$8.02,$10.70,0%,0%,88%
Large Hawaiian,4,$45.80,$4.16,$13.06,0%,0%,71%
Large Pepperoni,4,$65.70,$5.97,$19.38,0%,0%,71%
Open Price,4,$132.86,$12.07,$0.00,0%,1%,0%
Beef Burrito,4,$89.54,$8.16,$27.09,0%,0%,70%
Stow Soda - Passionfruit,4,$36.59,$3.34,$0.00,0%,0%,0%
Biscoff Espresso,4,$91.98,$8.35,$12.98,0%,1%,86%
Monteith's Apple Cider Bottle,4,$43.02,$3.89,$12.44,0%,0%,71%
Petits Detours Rosé - Regular,4,$64.54,$5.85,$13.90,0%,0%,78%
Fresh is Best Summer Lager - Pint,4,$48.79,$4.43,$8.52,0%,0%,83%
Side Chipotle Mayo,4,$4.09,$0.36,$0.00,0%,0%,0%
Jameson Irish Whiskey,4,$48.00,$4.36,$8.23,0%,0%,83%
Regular Little Italy,4,$90.70,$8.24,$19.90,0%,1%,78%
Year Wines 'Zagara' Orange - Regular,4,$65.58,$5.95,$13.69,0%,0%,79%
Buffalo Wings,4,$69.97,$6.36,$15.61,0%,0%,78%
Little Dragon Can,4,$51.23,$4.68,$13.91,0%,0%,73%
Regular Paddock,4,$85.60,$7.78,$12.96,0%,0%,85%
Filthy,4,$0.00,$0.00,$0.00,0%,0%,0%
Stow Schnitty,4,$111.13,$10.11,$21.30,0%,1%,81%
Add Mushrooms,3,$4.50,$0.42,$0.00,0%,0%,0%
Pepsi Max [mixer],3,$0.00,$0.00,$2.41,0%,0%,
Trade Winds,3,$42.92,$3.90,$0.00,0%,0%,0%
Chicken Burrito D,3,$57.80,$5.26,$20.40,0%,0%,65%
Dumplings - Veg Gyoza,3,$36.49,$3.32,$0.00,0%,0%,0%
Side Spicy Salsa,3,$2.06,$0.18,$0.00,0%,0%,0%
Regular El Patron,3,$71.70,$6.51,$11.38,0%,0%,84%
Geppetto Pinot Noir - Regular,3,$45.98,$4.16,$10.54,0%,0%,77%
BBQ Ribs,3,$134.88,$12.26,$0.00,0%,1%,0%
Regular Little Italy [Dine-in],3,$79.70,$7.23,$14.93,0%,0%,81%
Regular Meatlovers,3,$71.70,$6.51,$13.89,0%,0%,81%
Vinada Sparkling Rose,3,$36.00,$3.27,$9.14,0%,0%,75%
Lime Wedge,3,$0.00,$0.00,$0.00,0%,0%,0%
Cheesy Garlic Bread,3,$15.90,$1.45,$5.32,0%,0%,67%
Dumplings - Prawn Har Gow [GF],3,$50.53,$4.60,$0.00,0%,0%,0%
Angel's Envy Bourbon,3,$51.00,$4.65,$10.78,0%,0%,79%
Large Vegetarian,3,$77.70,$7.05,$12.38,0%,0%,84%
Onion Rings,3,$37.17,$3.37,$0.00,0%,0%,0%
Swap Gravy for Aioli,3,$0.00,$0.00,$0.00,0%,0%,0%
Regular Hail Africa [Dine-in],3,$81.03,$7.34,$8.99,0%,0%,89%
BBQ Wings D,3,$32.00,$2.90,$9.41,0%,0%,71%
Regular Hawaiian,3,$49.70,$4.49,$3.74,0%,0%,92%
Ottelia Chardonnay - Regular,3,$48.53,$4.40,$10.38,0%,0%,79%
Baked Camembert,3,$75.52,$6.86,$0.00,0%,0%,0%
Status Quo - Pint,3,$52.50,$4.77,$12.49,0%,0%,76%
Regular Tandoori Chicken,3,$62.80,$5.71,$7.50,0%,0%,88%
Young Henrys Cloudy Cider Can,3,$36.00,$3.27,$8.47,0%,0%,76%
Sibiliana Nero D'Avola - Regular,3,$55.18,$5.02,$9.80,0%,0%,82%
"Large No Chorizo, No Cry",3,$0.00,$0.00,$17.63,0%,0%,
Ice,3,$0.00,$0.00,$0.00,0%,0%,0%
Peroni 0%,3,$27.30,$2.49,$5.54,0%,0%,80%
Large Little Italy,3,$31.90,$2.90,$27.36,0%,0%,14%
Ottelia Cab Sav - Regular,3,$51.00,$4.65,$13.82,0%,0%,73%
Buffalo Trace Bourbon [House],3,$25.82,$2.35,$6.85,0%,0%,73%
Side BBQ Sauce,3,$0.00,$0.00,$0.00,0%,0%,0%
Rocket Man,2,$37.21,$3.39,$6.39,0%,0%,83%
Tito's Handmade Vodka,2,$28.92,$2.63,$5.88,0%,0%,80%
Mulled Wine PartyJar [6 serves],2,$84.00,$7.64,$0.00,0%,0%,0%
Regular BBQ Chicken Pizza,2,$47.80,$4.34,$6.34,0%,0%,87%
Glass of Ice on the Side,2,$0.00,$0.00,$0.00,0%,0%,0%
Chicken Burrito,2,$41.41,$3.76,$13.60,0%,0%,67%
Peroni D,2,$12.00,$1.10,$5.12,0%,0%,57%
Make it Gluten-free [gf/vg bun w sweet pot. fries],2,$4.14,$0.38,$0.00,0%,0%,0%
Pie,2,$66.92,$6.08,$0.00,0%,0%,0%
Regular Sorrento,2,$51.80,$4.70,$8.56,0%,0%,83%
3 Glasses,2,$0.00,$0.00,$0.00,0%,0%,0%
No Garnish,2,$0.00,$0.00,$0.00,0%,0%,0%
Add Corn,2,$3.00,$0.28,$0.00,0%,0%,0%
Extra Sauce,2,$0.00,$0.00,$0.00,0%,0%,0%
Dressing on the Side,2,$0.00,$0.00,$0.00,0%,0%,0%
Flower Child,2,$44.72,$4.06,$5.90,0%,0%,87%
Kuku Sauvignon Blanc - Large,2,$47.52,$4.33,$9.72,0%,0%,80%
Cri De Couer Pinot Noir - Large,2,$96.00,$8.72,$41.43,0%,1%,57%
Villa Fresco Sangiovese - Large,2,$38.63,$3.52,$8.04,0%,0%,79%
Add Grilled Chicken,2,$12.40,$1.14,$0.00,0%,0%,0%
Old Fashioned,2,$44.00,$4.00,$9.53,0%,0%,78%
Hahn Super Dry GF,2,$21.68,$1.96,$5.42,0%,0%,75%
Extra Taco,2,$14.23,$1.30,$2.18,0%,0%,85%
Regular Jimmy Jury [Dine-in],2,$55.78,$5.06,$7.01,0%,0%,87%
Amalfi Olives,2,$23.76,$2.17,$0.00,0%,0%,0%
"Regular No Chorizo, No Cry",2,$39.80,$3.62,$5.35,0%,0%,87%
Trutta Streamside Shiraz [Chilled] - Regular,2,$36.00,$3.28,$7.94,0%,0%,78%
Coke 1.25L,2,$12.90,$1.18,$7.38,0%,0%,43%
Sailor Jerry [House],2,$20.58,$1.86,$3.81,0%,0%,81%
No Pineapple,2,$0.00,$0.00,$0.00,0%,0%,0%
Delivery Fee - Freshwater / Queenscliff,2,$10.00,$0.90,$0.00,0%,0%,0%
Pink Lemonade Glass,2,$9.30,$0.84,$0.27,0%,0%,97%
Large New Yorker,2,$24.90,$2.26,$10.58,0%,0%,58%
Farmhouse Salad,2,$51.43,$4.67,$0.00,0%,0%,0%
Rocket Man D,2,$15.90,$1.45,$0.00,0%,0%,0%
Virgin Margy,2,$26.84,$2.43,$0.00,0%,0%,0%
Karaage Chicken,2,$29.94,$2.72,$0.00,0%,0%,0%
Large Sorrento,2,$58.80,$5.35,$14.91,0%,0%,75%
Appleton Rum [House],2,$22.00,$2.00,$4.44,0%,0%,80%
Ron Zacapa 23yr,2,$38.00,$3.46,$8.33,0%,0%,78%
Veuve Clicquot Yellow Label - Bottle,2,$284.00,$25.82,$157.36,0%,2%,45%
Canadian Club,2,$24.00,$2.18,$3.77,0%,0%,84%
"Lemon, Lime & Bitters",2,$10.00,$0.90,$0.00,0%,0%,0%
Large Paddock,2,$0.00,$0.00,$10.73,0%,0%,
Large Cosmopolitan,2,$53.80,$4.90,$13.18,0%,0%,76%
Cri De Couer Pinot Noir - Bottle,2,$254.00,$23.10,$124.30,0%,1%,51%
Regular Garlic Cheese Pizza,2,$30.30,$2.76,$2.78,0%,0%,91%
Hot Chocolate,2,$30.49,$2.76,$0.00,0%,0%,0%
Pepsi Glass,2,$9.00,$0.82,$0.00,0%,0%,0%
Crankshaft IPA - Pint,2,$36.14,$3.28,$8.60,0%,0%,76%
Jug of Water,2,$0.00,$0.00,$0.00,0%,0%,0%
Crankshaft IPA - Schooner,2,$27.00,$2.46,$6.41,0%,0%,76%
Jack Daniels,2,$24.78,$2.24,$3.88,0%,0%,84%
Petits Detours Rosé Mediterranee - Bottle,2,$130.10,$11.83,$32.46,0%,1%,75%
Add Prawns,2,$8.00,$0.72,$0.00,0%,0%,0%
Lemon Meringue Martini,2,$49.57,$4.50,$7.01,0%,0%,86%
Beef Cheek,2,$81.10,$7.38,$0.00,0%,0%,0%
Pepsi [mixer],2,$0.00,$0.00,$1.61,0%,0%,
Side Gravy,2,$3.10,$0.30,$0.67,0%,0%,78%
Regular Hail Africa,2,$39.80,$3.62,$5.99,0%,0%,85%
Regular Uber Margherita,2,$42.80,$3.89,$6.79,0%,0%,84%
Lemon,2,$0.00,$0.00,$0.00,0%,0%,0%
Pepsi Max Glass,2,$9.29,$0.84,$0.00,0%,0%,0%
Add Ham,2,$6.00,$0.54,$0.00,0%,0%,0%
Kuku Sauvignon Blanc - Bottle,1,$58.00,$5.27,$14.57,0%,0%,75%
Eggplant Parmy,1,$29.95,$2.73,$0.00,0%,0%,0%
Family Truffalo Soldier,1,$29.90,$2.72,$0.00,0%,0%,0%
Add Capsicum,1,$1.50,$0.14,$0.00,0%,0%,0%
Large Sanchez,1,$31.90,$2.90,$5.00,0%,0%,84%
Add Side Guac,1,$1.03,$0.09,$0.00,0%,0%,0%
Fill w Ice,1,$0.00,$0.00,$0.00,0%,0%,0%
Regular Sanchez [Dine-in],1,$26.85,$2.44,$2.85,0%,0%,89%
Casamigos Reposado Tequila,1,$17.00,$1.55,$4.07,0%,0%,76%
No Salad,1,$0.00,$0.00,$0.00,0%,0%,0%
Peroni,1,$10.85,$0.99,$2.56,0%,0%,76%
Regular Bubba Gump,1,$25.90,$2.34,$4.16,0%,0%,84%
Miso,1,$11.60,$1.06,$0.00,0%,0%,0%
Regular New Yorker [Dine-in],1,$24.00,$2.18,$3.79,0%,0%,84%
Dry,1,$0.00,$0.00,$0.00,0%,0%,0%
Patron Silver,1,$15.49,$1.40,$3.22,0%,0%,79%
Fancy Pants Parmy - Mexicali,1,$35.12,$3.19,$0.00,0%,0%,0%
Seadrift Coast Non-alc G&T,1,$13.00,$1.18,$2.41,0%,0%,81%
Axl Rose Pizza,1,$26.85,$2.44,$0.00,0%,0%,0%
Add Calabrese,1,$4.00,$0.36,$0.00,0%,0%,0%
Jalapeños Inside Burrito,1,$0.00,$0.00,$0.00,0%,0%,0%
Gluten-free Super House Special,1,$0.00,$0.00,$9.97,0%,0%,
Gluten-free Pepperoni,1,$19.90,$1.81,$7.91,0%,0%,60%
Regular Sanchez,1,$19.90,$1.81,$2.85,0%,0%,86%
Daiquiri,1,$21.69,$1.97,$2.49,0%,0%,89%
No Glasses Needed,1,$0.00,$0.00,$0.00,0%,0%,0%
Large Jimmy Jury,1,$26.90,$2.45,$6.47,0%,0%,76%
Hendrick's Gin,1,$14.00,$1.27,$2.69,0%,0%,81%
Swap Gravy for BBQ Sauce,1,$0.00,$0.00,$0.00,0%,0%,0%
Family New Yorker,1,$28.90,$2.63,$0.00,0%,0%,0%
Das Juice Pink Pet Nat - Regular,1,$16.00,$1.45,$3.30,0%,0%,79%
No Chilli,1,$0.00,$0.00,$0.00,0%,0%,0%
Amarretto Sour,1,$21.00,$1.91,$4.09,0%,0%,81%
Buffalo Wings D,1,$17.90,$1.63,$3.90,0%,0%,78%
Add Anchovies,1,$2.00,$0.18,$0.00,0%,0%,0%
Jala Marg PartyJar [6 serves],1,$55.00,$5.00,$0.00,0%,0%,0%
One Ice Cube,1,$0.00,$0.00,$0.00,0%,0%,0%
WINGS DEAL,1,$30.00,$2.73,$0.00,0%,0%,0%
Version Two Pinot Grigio - Bottle,1,$50.60,$4.60,$8.83,0%,0%,83%
No Onion,1,$0.00,$0.00,$0.00,0%,0%,0%
Add Spanish Onion,1,$1.50,$0.14,$0.00,0%,0%,0%
Philter Pale - Schooner,1,$10.50,$0.95,$0.00,0%,0%,0%
Lagavulin 16yr,1,$27.88,$2.53,$7.50,0%,0%,73%
Whispering Angel Rosé - Regular,1,$28.91,$2.63,$6.74,0%,0%,77%
Side Sour Cream,1,$0.00,$0.00,$0.00,0%,0%,0%
Regular Truffalo Soldier [Dine-in],1,$26.89,$2.44,$3.27,0%,0%,88%
Cauliflower Tacos,1,$20.67,$1.88,$0.00,0%,0%,0%
No Sugar,1,$0.00,$0.00,$0.00,0%,0%,0%
Quiet Riot Negroni,1,$16.00,$1.45,$4.39,0%,0%,73%
Domaine Gueguen Chablis - Bottle,1,$120.00,$10.91,$44.73,0%,1%,63%
Bloody Mary,1,$23.00,$2.09,$3.04,0%,0%,87%
Make It A Burrito Bowl [gluten-free],1,$0.00,$0.00,$0.00,0%,0%,0%
Olives D,1,$10.00,$0.91,$0.00,0%,0%,0%
Add Bacon,1,$4.00,$0.36,$0.00,0%,0%,0%
Regular Bubba Gump [Dine-in],1,$24.33,$2.21,$4.16,0%,0%,83%
No Spiced Sour Cream,1,$0.00,$0.00,$0.00,0%,0%,0%
One Ice Block,1,$0.00,$0.00,$0.00,0%,0%,0%
Classic,1,$0.00,$0.00,$0.00,0%,0%,0%
Add Chilli,1,$1.00,$0.09,$0.00,0%,0%,0%
Cranberry Juice Glass,1,$5.16,$0.46,$0.69,0%,0%,87%
Add Eggplant,1,$1.50,$0.14,$0.00,0%,0%,0%
Mezcal Paloma,1,$24.78,$2.25,$5.14,0%,0%,79%
Sigurd GSM Red Blend - Bottle,1,$77.00,$7.00,$23.10,0%,0%,70%
Large Tandoori Chicken,1,$29.90,$2.72,$3.49,0%,0%,88%
Asahi 3.5%,1,$10.50,$0.95,$2.55,0%,0%,76%
Philter Pale - Pint,1,$14.46,$1.31,$0.00,0%,0%,0%
Seppeltsfield Para Grand 10yo Tawny,1,$14.00,$1.27,$2.51,0%,0%,82%
Add Grilled Fish,1,$5.00,$0.45,$0.00,0%,0%,0%
400 Conejos Margarita,1,$22.72,$2.06,$5.16,0%,0%,77%
Large Bubba Gump,1,$31.90,$2.90,$5.81,0%,0%,82%
Add Pesto,1,$1.00,$0.09,$0.00,0%,0%,0%
Ottelia Cab Sav - Large,1,$27.89,$2.53,$7.68,0%,0%,72%
Campari,1,$10.00,$0.91,$1.67,0%,0%,83%
Lemon Twist,1,$0.00,$0.00,$0.00,0%,0%,0%
Mother's Milk Shiraz - Large,1,$25.86,$2.35,$5.36,0%,0%,79%
Vodka Martini,1,$22.74,$2.07,$3.01,0%,0%,87%
Corona,1,$10.50,$0.95,$2.57,0%,0%,76%
Add Fried Cauliflower,1,$4.00,$0.36,$0.00,0%,0%,0%
Remove Sour Cream,1,$0.00,$0.00,$0.00,0%,0%,0%
Sunkissed Spritz,1,$16.53,$1.50,$4.89,0%,0%,70%
1 Glass,1,$0.00,$0.00,$0.00,0%,0%,0%
San Pellegrino 500ml D,1,$7.90,$0.72,$2.34,0%,0%,70%
Large Meatlovers,1,$0.00,$0.00,$6.47,0%,0%,
Lepinja Bread,1,$10.32,$0.94,$0.00,0%,0%,0%
Kids Nuggets D,1,$13.90,$1.26,$2.22,0%,0%,84%
Brookie's Byron Dry Gin Tonica,1,$21.00,$1.91,$5.23,0%,0%,75%
Swap Gravy for Tomato Sauce,1,$0.00,$0.00,$0.00,0%,0%,0%
Family Pepperoni,1,$24.90,$2.26,$0.00,0%,0%,0%
Add Pepperoni,1,$3.00,$0.27,$0.00,0%,0%,0%
Side Blue Cheese Dip,1,$1.00,$0.09,$0.00,0%,0%,0%
No Sliced Tomato,1,$0.00,$0.00,$0.00,0%,0%,0%
Add Garlic Base,1,$1.50,$0.14,$0.00,0%,0%,0%
5 Glasses,1,$0.00,$0.00,$0.00,0%,0%,0%
Margarita PartyJar (6),1,$50.00,$4.55,$25.03,0%,0%,50%
Ginger Ale,1,$4.13,$0.37,$0.00,0%,0%,0%
No Pepperoni,1,$0.00,$0.00,$0.00,0%,0%,0%
Petits Detours Rosé - Large,1,$25.00,$2.27,$5.80,0%,0%,77%
Side Guac,1,$1.03,$0.09,$0.00,0%,0%,0%
No Olives,1,$0.00,$0.00,$0.00,0%,0%,0%
Regular Uber Margherita [Dine-in],1,$23.00,$2.09,$3.39,0%,0%,85%
No Mushroom,1,$0.00,$0.00,$0.00,0%,0%,0%
No Salt,1,$0.00,$0.00,$0.00,0%,0%,0%
Regular El Patron [Dine-in],1,$26.85,$2.43,$3.79,0%,0%,86%
Less Cheese,1,$0.00,$0.00,$0.00,0%,0%,0%
Chicken Schnitty D,1,$22.00,$2.00,$0.00,0%,0%,0%
Large Hail Africa,1,$0.00,$0.00,$6.38,0%,0%,
Regular Vegetarian,1,$15.90,$1.45,$2.37,0%,0%,85%
Tonic Glass,1,$4.13,$0.37,$0.00,0%,0%,0%
,"1,274.4","$17,976.05","$1,641.69","$3,712.51",100%,100%,79%
